-3.141592653589793116e+00,-6.411413578754698861e-02,1.571823630600423183e+00,4.711361676579162605e+00
-3.141592653589793116e+00,6.411413578754654452e-02,1.571823630600423183e+00,4.711361676579162605e+00
-3.141592653589793116e+00,1.923424073626400777e-01,1.580016878951853609e+00,4.703168428227732178e+00
-3.141592653589793116e+00,3.205706789377336108e-01,1.596271208604144842e+00,4.686914098575440946e+00
-3.141592653589793116e+00,4.487989505128275880e-01,1.620332148839070729e+00,4.662853158340515947e+00
-3.141592653589793116e+00,5.770272220879211211e-01,1.651840965233957403e+00,4.631344341945628607e+00
-3.141592653589793116e+00,7.052554936630146543e-01,1.690357999637465358e+00,4.592827307542121318e+00
-3.141592653589793116e+00,8.334837652381081874e-01,1.735388018860992254e+00,4.547797288318593978e+00
-3.141592653589793116e+00,9.617120368132017205e-01,1.786404612879242126e+00,4.496780694300344550e+00
-3.141592653589793116e+00,1.089940308388295698e+00,1.842871502496459701e+00,4.440313804683126975e+00
-3.141592653589793116e+00,1.218168579963388787e+00,1.904259590656661949e+00,4.378925716522924283e+00
-3.141592653589793116e+00,1.346396851538482764e+00,1.970059455263549975e+00,4.313125851916035813e+00
-3.141592653589793116e+00,1.474625123113575853e+00,2.039789596301137209e+00,4.243395710878449023e+00
-3.141592653589793116e+00,1.602853394688669830e+00,2.113001094349289399e+00,4.170184212830296389e+00
-3.141592653589793116e+00,1.731081666263762919e+00,2.189279460195555860e+00,4.093905846984030816e+00
-3.141592653589793116e+00,1.859309937838856897e+00,2.268244429888444991e+00,4.014940877291141241e+00
-3.141592653589793116e+00,1.987538209413949986e+00,2.349548354761125335e+00,3.933636952418460897e+00
-3.141592653589793116e+00,2.115766480989043963e+00,2.432873702069348276e+00,3.850311605110237956e+00
-3.141592653589793116e+00,2.243994752564137940e+00,2.517930049864725905e+00,3.765255257314860327e+00
-3.141592653589793116e+00,2.372223024139231029e+00,2.604450845059081754e+00,3.678734462120504478e+00
-3.141592653589793116e+00,2.500451295714325006e+00,2.692190101619668763e+00,3.590995205559917469e+00
-3.141592653589793116e+00,2.628679567289418095e+00,2.780919146008076659e+00,3.502266161171509573e+00
-3.141592653589793116e+00,2.756907838864512073e+00,2.870423466219528041e+00,3.412761840960058191e+00
-3.141592653589793116e+00,2.885136110439605162e+00,2.960499685182898411e+00,3.322685621996687821e+00
-3.141592653589793116e+00,3.013364382014699139e+00,3.050952655117716628e+00,3.232232652061869604e+00
-3.141592653589793116e+00,3.141592653589793116e+00,3.141592653589793116e+00,3.141592653589793116e+00
-3.013364382014699583e+00,-3.141592653589793116e+00,3.050952655117716628e+00,3.232232652061869604e+00
-3.013364382014699583e+00,-3.013364382014699583e+00,3.013364382014699139e+00,3.269820925164887093e+00
-3.013364382014699583e+00,-2.885136110439606050e+00,2.938971348778744108e+00,3.344213958400842124e+00
-3.013364382014699583e+00,-2.756907838864512517e+00,2.855498275840377520e+00,3.427687031339208712e+00
-3.013364382014699583e+00,-2.628679567289418983e+00,2.769460917050560411e+00,3.513724390129025821e+00
-3.013364382014699583e+00,-2.500451295714325006e+00,2.682831555428963011e+00,3.600353751750623221e+00
-3.013364382014699583e+00,-2.372223024139231473e+00,2.596481539524960969e+00,3.686703767654625263e+00
-3.013364382014699583e+00,-2.243994752564137940e+00,2.510935046474927823e+00,3.772250260704658409e+00
-3.013364382014699583e+00,-2.115766480989044407e+00,2.426589679078626993e+00,3.856595628100959239e+00
-3.013364382014699583e+00,-1.987538209413950874e+00,2.343797505408335535e+00,3.939387801771250697e+00
-3.013364382014699583e+00,-1.859309937838857341e+00,2.262900750876913225e+00,4.020284556302673451e+00
-3.013364382014699583e+00,-1.731081666263763585e+00,2.184250146877060317e+00,4.098935160302525915e+00
-3.013364382014699583e+00,-1.602853394688670052e+00,2.108215629654473400e+00,4.174969677525112388e+00
-3.013364382014699583e+00,-1.474625123113576519e+00,2.035193045401917811e+00,4.247992261777667977e+00
-3.013364382014699583e+00,-1.346396851538482764e+00,1.965608198178962818e+00,4.317577109000623636e+00
-3.013364382014699583e+00,-1.218168579963389231e+00,1.899918539487655655e+00,4.383266767691930355e+00
-3.013364382014699583e+00,-1.089940308388295698e+00,1.838612259601251298e+00,4.444573047578335157e+00
-3.013364382014699583e+00,-9.617120368132021646e-01,1.782204241458601235e+00,4.500981065720985441e+00
-3.013364382014699583e+00,-8.334837652381086315e-01,1.731228213195967758e+00,4.551957093983618918e+00
-3.013364382014699583e+00,-7.052554936630150983e-01,1.686224504868439222e+00,4.596960802311146566e+00
-3.013364382014699583e+00,-5.770272220879215652e-01,1.647723130864436225e+00,4.635462176315149563e+00
-3.013364382014699583e+00,-4.487989505128275880e-01,1.616222521265185508e+00,4.666962785914400946e+00
-3.013364382014699583e+00,-3.205706789377340549e-01,1.592165086411738040e+00,4.691020220767848414e+00
-3.013364382014699583e+00,-1.923424073626405217e-01,1.575911777521003865e+00,4.707273529658582589e+00
-3.013364382014699583e+00,-6.411413578754698861e-02,1.567718632472596685e+00,4.715466674706989991e+00
-3.013364382014699583e+00,6.411413578754654452e-02,1.567718632472596463e+00,4.715466674706989991e+00
-3.013364382014699583e+00,1.923424073626400777e-01,1.575911777521003865e+00,4.707273529658582589e+00
-3.013364382014699583e+00,3.205706789377336108e-01,1.592165086411738040e+00,4.691020220767848414e+00
-3.013364382014699583e+00,4.487989505128275880e-01,1.616222521265185508e+00,4.666962785914400946e+00
-3.013364382014699583e+00,5.770272220879211211e-01,1.647723130864436225e+00,4.635462176315149563e+00
-3.013364382014699583e+00,7.052554936630146543e-01,1.686224504868439000e+00,4.596960802311147454e+00
-3.013364382014699583e+00,8.334837652381081874e-01,1.731228213195967758e+00,4.551957093983618918e+00
-3.013364382014699583e+00,9.617120368132017205e-01,1.782204241458601235e+00,4.500981065720985441e+00
-3.013364382014699583e+00,1.089940308388295698e+00,1.838612259601251298e+00,4.444573047578335157e+00
-3.013364382014699583e+00,1.218168579963388787e+00,1.899918539487655211e+00,4.383266767691931243e+00
-3.013364382014699583e+00,1.346396851538482764e+00,1.965608198178962818e+00,4.317577109000623636e+00
-3.013364382014699583e+00,1.474625123113575853e+00,2.035193045401917367e+00,4.247992261777668865e+00
-3.013364382014699583e+00,1.602853394688669830e+00,2.108215629654472956e+00,4.174969677525113276e+00
-3.013364382014699583e+00,1.731081666263762919e+00,2.184250146877059873e+00,4.098935160302525915e+00
-3.013364382014699583e+00,1.859309937838856897e+00,2.262900750876913225e+00,4.020284556302673451e+00
-3.013364382014699583e+00,1.987538209413949986e+00,2.343797505408335535e+00,3.939387801771250697e+00
-3.013364382014699583e+00,2.115766480989043963e+00,2.426589679078626105e+00,3.856595628100960127e+00
-3.013364382014699583e+00,2.243994752564137940e+00,2.510935046474927823e+00,3.772250260704658409e+00
-3.013364382014699583e+00,2.372223024139231029e+00,2.596481539524960969e+00,3.686703767654625263e+00
-3.013364382014699583e+00,2.500451295714325006e+00,2.682831555428963011e+00,3.600353751750623221e+00
-3.013364382014699583e+00,2.628679567289418095e+00,2.769460917050559967e+00,3.513724390129026265e+00
-3.013364382014699583e+00,2.756907838864512073e+00,2.855498275840377076e+00,3.427687031339209156e+00
-3.013364382014699583e+00,2.885136110439605162e+00,2.938971348778744108e+00,3.344213958400842124e+00
-3.013364382014699583e+00,3.013364382014699139e+00,3.013364382014699139e+00,3.269820925164887093e+00
-3.013364382014699583e+00,3.141592653589793116e+00,3.050952655117716628e+00,3.232232652061869604e+00
-2.885136110439606050e+00,-3.141592653589793116e+00,2.960499685182899299e+00,3.322685621996686933e+00
-2.885136110439606050e+00,-3.013364382014699583e+00,2.938971348778744108e+00,3.344213958400842124e+00
-2.885136110439606050e+00,-2.885136110439606050e+00,2.885136110439606050e+00,3.398049196739980182e+00
-2.885136110439606050e+00,-2.756907838864512517e+00,2.814890403209842962e+00,3.468294903969743270e+00
-2.885136110439606050e+00,-2.628679567289418983e+00,2.737111690366458294e+00,3.546073616813127938e+00
-2.885136110439606050e+00,-2.500451295714325006e+00,2.655905197805031204e+00,3.627280109374555028e+00
-2.885136110439606050e+00,-2.372223024139231473e+00,2.573301895409541906e+00,3.709883411770044326e+00
-2.885136110439606050e+00,-2.243994752564137940e+00,2.490450943539067818e+00,3.792734363640518414e+00
-2.885136110439606050e+00,-2.115766480989044407e+00,2.408104478592179465e+00,3.875080828587406767e+00
-2.885136110439606050e+00,-1.987538209413950874e+00,2.326827259189615749e+00,3.956358047989970483e+00
-2.885136110439606050e+00,-1.859309937838857341e+00,2.247095707986391577e+00,4.036089599193195099e+00
-2.885136110439606050e+00,-1.731081666263763585e+00,2.169349032642960307e+00,4.113836274536625481e+00
-2.885136110439606050e+00,-1.602853394688670052e+00,2.094017810787494938e+00,4.189167496392091294e+00
-2.885136110439606050e+00,-1.474625123113576519e+00,2.021540962548643794e+00,4.261644344630942882e+00
-2.885136110439606050e+00,-1.346396851538482764e+00,1.952375969709937653e+00,4.330809337469649023e+00
-2.885136110439606050e+00,-1.218168579963389231e+00,1.887004429261923466e+00,4.396180877917663210e+00
-2.885136110439606050e+00,-1.089940308388295698e+00,1.825933647435267426e+00,4.457251659744319028e+00
-2.885136110439606050e+00,-9.617120368132021646e-01,1.769694249721338597e+00,4.513491057458248079e+00
-2.885136110439606050e+00,-8.334837652381086315e-01,1.718833426095747852e+00,4.564351881083838158e+00
-2.885136110439606050e+00,-7.052554936630150983e-01,1.673903371621475289e+00,4.609281935558111165e+00
-2.885136110439606050e+00,-5.770272220879215652e-01,1.635444728551528559e+00,4.647740578628058117e+00
-2.885136110439606050e+00,-4.487989505128275880e-01,1.603965406064808086e+00,4.679219901114778146e+00
-2.885136110439606050e+00,-3.205706789377340549e-01,1.579916011220515948e+00,4.703269295959070284e+00
-2.885136110439606050e+00,-1.923424073626405217e-01,1.563664119351722448e+00,4.719521187827863784e+00
-2.885136110439606050e+00,-6.411413578754698861e-02,1.555470461984321817e+00,4.727714845195264637e+00
-2.885136110439606050e+00,6.411413578754654452e-02,1.555470461984321817e+00,4.727714845195264637e+00
-2.885136110439606050e+00,1.923424073626400777e-01,1.563664119351722448e+00,4.719521187827863784e+00
-2.885136110439606050e+00,3.205706789377336108e-01,1.579916011220515948e+00,4.703269295959070284e+00
-2.885136110439606050e+00,4.487989505128275880e-01,1.603965406064808086e+00,4.679219901114778146e+00
-2.885136110439606050e+00,5.770272220879211211e-01,1.635444728551528337e+00,4.647740578628058117e+00
-2.885136110439606050e+00,7.052554936630146543e-01,1.673903371621475067e+00,4.609281935558111165e+00
-2.885136110439606050e+00,8.334837652381081874e-01,1.718833426095747630e+00,4.564351881083839046e+00
-2.885136110439606050e+00,9.617120368132017205e-01,1.769694249721338597e+00,4.513491057458248079e+00
-2.885136110439606050e+00,1.089940308388295698e+00,1.825933647435267426e+00,4.457251659744319028e+00
-2.885136110439606050e+00,1.218168579963388787e+00,1.887004429261923466e+00,4.396180877917663210e+00
-2.885136110439606050e+00,1.346396851538482764e+00,1.952375969709937653e+00,4.330809337469649023e+00
-2.885136110439606050e+00,1.474625123113575853e+00,2.021540962548643350e+00,4.261644344630942882e+00
-2.885136110439606050e+00,1.602853394688669830e+00,2.094017810787494938e+00,4.189167496392091294e+00
-2.885136110439606050e+00,1.731081666263762919e+00,2.169349032642959862e+00,4.113836274536626370e+00
-2.885136110439606050e+00,1.859309937838856897e+00,2.247095707986391133e+00,4.036089599193195099e+00
-2.885136110439606050e+00,1.987538209413949986e+00,2.326827259189615305e+00,3.956358047989970927e+00
-2.885136110439606050e+00,2.115766480989043963e+00,2.408104478592179465e+00,3.875080828587406767e+00
-2.885136110439606050e+00,2.243994752564137940e+00,2.490450943539067818e+00,3.792734363640518414e+00
-2.885136110439606050e+00,2.372223024139231029e+00,2.573301895409541462e+00,3.709883411770044770e+00
-2.885136110439606050e+00,2.500451295714325006e+00,2.655905197805031204e+00,3.627280109374555028e+00
-2.885136110439606050e+00,2.628679567289418095e+00,2.737111690366457850e+00,3.546073616813128382e+00
-2.885136110439606050e+00,2.756907838864512073e+00,2.814890403209842518e+00,3.468294903969743714e+00
-2.885136110439606050e+00,2.885136110439605162e+00,2.885136110439605606e+00,3.398049196739980626e+00
-2.885136110439606050e+00,3.013364382014699139e+00,2.938971348778744108e+00,3.344213958400842124e+00
-2.885136110439606050e+00,3.141592653589793116e+00,2.960499685182899299e+00,3.322685621996686933e+00
-2.756907838864512517e+00,-3.141592653589793116e+00,2.870423466219528041e+00,3.412761840960058191e+00
-2.756907838864512517e+00,-3.013364382014699583e+00,2.855498275840377520e+00,3.427687031339208712e+00
-2.756907838864512517e+00,-2.885136110439606050e+00,2.814890403209842962e+00,3.468294903969743270e+00
-2.756907838864512517e+00,-2.756907838864512517e+00,2.756907838864512517e+00,3.526277468315073715e+00
-2.756907838864512517e+00,-2.628679567289418983e+00,2.688545987785914804e+00,3.594639319393671428e+00
-2.756907838864512517e+00,-2.500451295714325006e+00,2.614285351714419559e+00,3.668899955465166673e+00
-2.756907838864512517e+00,-2.372223024139231473e+00,2.536822939513245334e+00,3.746362367666340898e+00
-2.756907838864512517e+00,-2.243994752564137940e+00,2.457833149940130024e+00,3.825352157239456208e+00
-2.756907838864512517e+00,-2.115766480989044407e+00,2.378431581828443164e+00,3.904753725351143068e+00
-2.756907838864512517e+00,-1.987538209413950874e+00,2.299428913178920286e+00,3.983756394000665946e+00
-2.756907838864512517e+00,-1.859309937838857341e+00,2.221469501425891391e+00,4.061715805753694397e+00
-2.756907838864512517e+00,-1.731081666263763585e+00,2.145109551802964365e+00,4.138075755376622311e+00
-2.756907838864512517e+00,-1.602853394688670052e+00,2.070863135237944075e+00,4.212322171941641713e+00
-2.756907838864512517e+00,-1.474625123113576519e+00,1.999230342438676811e+00,4.283954964740908977e+00
-2.756907838864512517e+00,-1.346396851538482764e+00,1.930714778907278939e+00,4.352470528272307071e+00
-2.756907838864512517e+00,-1.218168579963389231e+00,1.865833953742980444e+00,4.417351353436606232e+00
-2.756907838864512517e+00,-1.089940308388295698e+00,1.805124152226495360e+00,4.478061154953090650e+00
-2.756907838864512517e+00,-9.617120368132021646e-01,1.749140291308306283e+00,4.534045015871280171e+00
-2.756907838864512517e+00,-8.334837652381086315e-01,1.698450679389977180e+00,4.584734627789608830e+00
-2.756907838864512517e+00,-7.052554936630150983e-01,1.653626407541798349e+00,4.629558899637787661e+00
-2.756907838864512517e+00,-5.770272220879215652e-01,1.615225268188998475e+00,4.667960038990587535e+00
-2.756907838864512517e+00,-4.487989505128275880e-01,1.583770635513675140e+00,4.699414671665911314e+00
-2.756907838864512517e+00,-3.205706789377340549e-01,1.559726605885717987e+00,4.723458701293868245e+00
-2.756907838864512517e+00,-1.923424073626405217e-01,1.543471726854501735e+00,4.739713580325084052e+00
-2.756907838864512517e+00,-6.411413578754698861e-02,1.535274539347610823e+00,4.747910767831974965e+00
-2.756907838864512517e+00,6.411413578754654452e-02,1.535274539347610823e+00,4.747910767831974965e+00
-2.756907838864512517e+00,1.923424073626400777e-01,1.543471726854501735e+00,4.739713580325084052e+00
-2.756907838864512517e+00,3.205706789377336108e-01,1.559726605885717987e+00,4.723458701293868245e+00
-2.756907838864512517e+00,4.487989505128275880e-01,1.583770635513675140e+00,4.699414671665911314e+00
-2.756907838864512517e+00,5.770272220879211211e-01,1.615225268188998253e+00,4.667960038990587535e+00
-2.756907838864512517e+00,7.052554936630146543e-01,1.653626407541798349e+00,4.629558899637787661e+00
-2.756907838864512517e+00,8.334837652381081874e-01,1.698450679389976958e+00,4.584734627789609718e+00
-2.756907838864512517e+00,9.617120368132017205e-01,1.749140291308306283e+00,4.534045015871280171e+00
-2.756907838864512517e+00,1.089940308388295698e+00,1.805124152226495360e+00,4.478061154953090650e+00
-2.756907838864512517e+00,1.218168579963388787e+00,1.865833953742980444e+00,4.417351353436606232e+00
-2.756907838864512517e+00,1.346396851538482764e+00,1.930714778907278939e+00,4.352470528272307071e+00
-2.756907838864512517e+00,1.474625123113575853e+00,1.999230342438676367e+00,4.283954964740909865e+00
-2.756907838864512517e+00,1.602853394688669830e+00,2.070863135237944075e+00,4.212322171941641713e+00
-2.756907838864512517e+00,1.731081666263762919e+00,2.145109551802964365e+00,4.138075755376622311e+00
-2.756907838864512517e+00,1.859309937838856897e+00,2.221469501425891391e+00,4.061715805753694397e+00
-2.756907838864512517e+00,1.987538209413949986e+00,2.299428913178919398e+00,3.983756394000666834e+00
-2.756907838864512517e+00,2.115766480989043963e+00,2.378431581828443164e+00,3.904753725351143068e+00
-2.756907838864512517e+00,2.243994752564137940e+00,2.457833149940130024e+00,3.825352157239456208e+00
-2.756907838864512517e+00,2.372223024139231029e+00,2.536822939513245334e+00,3.746362367666340898e+00
-2.756907838864512517e+00,2.500451295714325006e+00,2.614285351714419559e+00,3.668899955465166673e+00
-2.756907838864512517e+00,2.628679567289418095e+00,2.688545987785914804e+00,3.594639319393671428e+00
-2.756907838864512517e+00,2.756907838864512073e+00,2.756907838864512073e+00,3.526277468315074159e+00
-2.756907838864512517e+00,2.885136110439605162e+00,2.814890403209842074e+00,3.468294903969744158e+00
-2.756907838864512517e+00,3.013364382014699139e+00,2.855498275840377520e+00,3.427687031339208712e+00
-2.756907838864512517e+00,3.141592653589793116e+00,2.870423466219528041e+00,3.412761840960058191e+00
-2.628679567289418983e+00,-3.141592653589793116e+00,2.780919146008077103e+00,3.502266161171509129e+00
-2.628679567289418983e+00,-3.013364382014699583e+00,2.769460917050560411e+00,3.513724390129025821e+00
-2.628679567289418983e+00,-2.885136110439606050e+00,2.737111690366458294e+00,3.546073616813127938e+00
-2.628679567289418983e+00,-2.756907838864512517e+00,2.688545987785914804e+00,3.594639319393671428e+00
-2.628679567289418983e+00,-2.628679567289418983e+00,2.628679567289418983e+00,3.654505739890167249e+00
-2.628679567289418983e+00,-2.500451295714325006e+00,2.561416613908750861e+00,3.721768693270835371e+00
-2.628679567289418983e+00,-2.372223024139231473e+00,2.489530347830839041e+00,3.793654959348747191e+00
-2.628679567289418983e+00,-2.243994752564137940e+00,2.414942688063704157e+00,3.868242619115882075e+00
-2.628679567289418983e+00,-2.115766480989044407e+00,2.339015465671282268e+00,3.944169841508303964e+00
-2.628679567289418983e+00,-1.987538209413950874e+00,2.262760772067105020e+00,4.020424535112480768e+00
-2.628679567289418983e+00,-1.859309937838857341e+00,2.186977836829511634e+00,4.096207470350075042e+00
-2.628679567289418983e+00,-1.731081666263763585e+00,2.112339882270621860e+00,4.170845424908964816e+00
-2.628679567289418983e+00,-1.602853394688670052e+00,2.039449560436642273e+00,4.243735746742943959e+00
-2.628679567289418983e+00,-1.474625123113576519e+00,1.968874862927963765e+00,4.314310444251622911e+00
-2.628679567289418983e+00,-1.346396851538482764e+00,1.901172504063338931e+00,4.382012803116246857e+00
-2.628679567289418983e+00,-1.218168579963389231e+00,1.836902663445830974e+00,4.446282643733755258e+00
-2.628679567289418983e+00,-1.089940308388295698e+00,1.776637049782177957e+00,4.506548257397408719e+00
-2.628679567289418983e+00,-9.617120368132021646e-01,1.720961068219113210e+00,4.562224238960473244e+00
-2.628679567289418983e+00,-8.334837652381086315e-01,1.670470193072478793e+00,4.612715114107107439e+00
-2.628679567289418983e+00,-7.052554936630150983e-01,1.625760370310009195e+00,4.657424936869577259e+00
-2.628679567289418983e+00,-5.770272220879215652e-01,1.587412390998251377e+00,4.695772916181335077e+00
-2.628679567289418983e+00,-4.487989505128275880e-01,1.555970701801372646e+00,4.727214605378213363e+00
-2.628679567289418983e+00,-3.205706789377340549e-01,1.531918011844481065e+00,4.751267295335105167e+00
-2.628679567289418983e+00,-1.923424073626405217e-01,1.515648150724278720e+00,4.767537156455307290e+00
-2.628679567289418983e+00,-6.411413578754698861e-02,1.507440606566845309e+00,4.775744700612740701e+00
-2.628679567289418983e+00,6.411413578754654452e-02,1.507440606566845309e+00,4.775744700612740701e+00
-2.628679567289418983e+00,1.923424073626400777e-01,1.515648150724278720e+00,4.767537156455307290e+00
-2.628679567289418983e+00,3.205706789377336108e-01,1.531918011844481065e+00,4.751267295335105167e+00
-2.628679567289418983e+00,4.487989505128275880e-01,1.555970701801372646e+00,4.727214605378213363e+00
-2.628679567289418983e+00,5.770272220879211211e-01,1.587412390998251155e+00,4.695772916181335077e+00
-2.628679567289418983e+00,7.052554936630146543e-01,1.625760370310009195e+00,4.657424936869577259e+00
-2.628679567289418983e+00,8.334837652381081874e-01,1.670470193072478793e+00,4.612715114107107439e+00
-2.628679567289418983e+00,9.617120368132017205e-01,1.720961068219112988e+00,4.562224238960473244e+00
-2.628679567289418983e+00,1.089940308388295698e+00,1.776637049782177957e+00,4.506548257397408719e+00
-2.628679567289418983e+00,1.218168579963388787e+00,1.836902663445830752e+00,4.446282643733755258e+00
-2.628679567289418983e+00,1.346396851538482764e+00,1.901172504063338931e+00,4.382012803116246857e+00
-2.628679567289418983e+00,1.474625123113575853e+00,1.968874862927963321e+00,4.314310444251622911e+00
-2.628679567289418983e+00,1.602853394688669830e+00,2.039449560436642273e+00,4.243735746742943959e+00
-2.628679567289418983e+00,1.731081666263762919e+00,2.112339882270621416e+00,4.170845424908964816e+00
-2.628679567289418983e+00,1.859309937838856897e+00,2.186977836829511634e+00,4.096207470350075042e+00
-2.628679567289418983e+00,1.987538209413949986e+00,2.262760772067104131e+00,4.020424535112482545e+00
-2.628679567289418983e+00,2.115766480989043963e+00,2.339015465671281824e+00,3.944169841508304408e+00
-2.628679567289418983e+00,2.243994752564137940e+00,2.414942688063704157e+00,3.868242619115882075e+00
-2.628679567289418983e+00,2.372223024139231029e+00,2.489530347830839041e+00,3.793654959348747191e+00
-2.628679567289418983e+00,2.500451295714325006e+00,2.561416613908750861e+00,3.721768693270835371e+00
-2.628679567289418983e+00,2.628679567289418095e+00,2.628679567289418539e+00,3.654505739890167693e+00
-2.628679567289418983e+00,2.756907838864512073e+00,2.688545987785914804e+00,3.594639319393671428e+00
-2.628679567289418983e+00,2.885136110439605162e+00,2.737111690366457850e+00,3.546073616813128382e+00
-2.628679567289418983e+00,3.013364382014699139e+00,2.769460917050560411e+00,3.513724390129025821e+00
-2.628679567289418983e+00,3.141592653589793116e+00,2.780919146008077103e+00,3.502266161171509129e+00
-2.500451295714325006e+00,-3.141592653589793116e+00,2.692190101619668763e+00,3.590995205559917469e+00
-2.500451295714325006e+00,-3.013364382014699583e+00,2.682831555428963011e+00,3.600353751750623221e+00
-2.500451295714325006e+00,-2.885136110439606050e+00,2.655905197805031204e+00,3.627280109374555028e+00
-2.500451295714325006e+00,-2.756907838864512517e+00,2.614285351714419559e+00,3.668899955465166673e+00
-2.500451295714325006e+00,-2.628679567289418983e+00,2.561416613908750861e+00,3.721768693270835371e+00
-2.500451295714325006e+00,-2.500451295714325006e+00,2.500451295714325006e+00,3.782734011465261226e+00
-2.500451295714325006e+00,-2.372223024139231473e+00,2.433927110408702799e+00,3.849258196770883433e+00
-2.500451295714325006e+00,-2.243994752564137940e+00,2.363782223161867702e+00,3.919403084017718530e+00
-2.500451295714325006e+00,-2.115766480989044407e+00,2.291486106088808317e+00,3.991699201090777915e+00
-2.500451295714325006e+00,-1.987538209413950874e+00,2.218176190202385545e+00,4.065009116977201131e+00
-2.500451295714325006e+00,-1.859309937838857341e+00,2.144766886438375764e+00,4.138418420741210468e+00
-2.500451295714325006e+00,-1.731081666263763585e+00,2.072028785460276801e+00,4.211156521719309431e+00
-2.500451295714325006e+00,-1.602853394688670052e+00,2.000644288181947505e+00,4.282541018997639171e+00
-2.500451295714325006e+00,-1.474625123113576519e+00,1.931246269958885042e+00,4.351939037220700968e+00
-2.500451295714325006e+00,-1.346396851538482764e+00,1.864444698356585217e+00,4.418740608823000571e+00
-2.500451295714325006e+00,-1.218168579963389231e+00,1.800844351920647179e+00,4.482340955258939275e+00
-2.500451295714325006e+00,-1.089940308388295698e+00,1.741055383585283334e+00,4.542129923594302454e+00
-2.500451295714325006e+00,-9.617120368132021646e-01,1.685697466843390169e+00,4.597487840336196285e+00
-2.500451295714325006e+00,-8.334837652381086315e-01,1.635397616937701137e+00,4.647787690241885095e+00
-2.500451295714325006e+00,-7.052554936630150983e-01,1.590781488885692596e+00,4.692403818293893636e+00
-2.500451295714325006e+00,-5.770272220879215652e-01,1.552458057464319197e+00,4.730727249715267035e+00
-2.500451295714325006e+00,-4.487989505128275880e-01,1.520998124226322856e+00,4.762187182953263154e+00
-2.500451295714325006e+00,-3.205706789377340549e-01,1.496908050678756208e+00,4.786277256500829580e+00
-2.500451295714325006e+00,-1.923424073626405217e-01,1.480601317466325062e+00,4.802583989713260948e+00
-2.500451295714325006e+00,-6.411413578754698861e-02,1.472371604608089024e+00,4.810813702571497430e+00
-2.500451295714325006e+00,6.411413578754654452e-02,1.472371604608089024e+00,4.810813702571497430e+00
-2.500451295714325006e+00,1.923424073626400777e-01,1.480601317466324840e+00,4.802583989713260948e+00
-2.500451295714325006e+00,3.205706789377336108e-01,1.496908050678756208e+00,4.786277256500829580e+00
-2.500451295714325006e+00,4.487989505128275880e-01,1.520998124226322856e+00,4.762187182953263154e+00
-2.500451295714325006e+00,5.770272220879211211e-01,1.552458057464319197e+00,4.730727249715267035e+00
-2.500451295714325006e+00,7.052554936630146543e-01,1.590781488885692596e+00,4.692403818293893636e+00
-2.500451295714325006e+00,8.334837652381081874e-01,1.635397616937701137e+00,4.647787690241885095e+00
